title,pdf,arxiv,keywords,conference_day
TF-SSD: A Strong Pipeline via Synergic Mask Filter for Training-free Co-salient Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/He_TF-SSD_A_Strong_Pipeline_via_Synergic_Mask_Filter_for_Training-free_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00549,Co-salient Object Detection; training-free CoSOD; Vision Foundation Models; SAM; DINO; synergic mask filter; quality mask generator; intra-image saliency filter; inter-image prototype selector; attention maps,2026-06-07
Structure-to-Intensity Diffusion for Adverse-Weather LiDAR Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ni_Structure-to-Intensity_Diffusion_for_Adverse-Weather_LiDAR_Generation_CVPR_2026_paper.pdf,,adverse-weather LiDAR generation; LiDAR point clouds; Structure-to-Intensity Diffusion; diffusion-based framework; geometric structure reconstruction; reflectance intensity denoising; structure-conditioned denoising; Real-Prior Weather Simulation; real-world sensor statistics; radiometrically realistic point clouds,2026-06-07
AV-Reasoner: Improving and Benchmarking Clue-Grounded Audio-Visual Counting for MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_AV-Reasoner_Improving_and_Benchmarking_Clue-Grounded_Audio-Visual_Counting_for_MLLMs_CVPR_2026_paper.pdf,,clue-grounded audio-visual counting; multimodal large language models; CG-AV-Counting benchmark; long video understanding; annotated clues; black-box evaluation; white-box evaluation; AV-Reasoner; GRPO reinforcement learning; curriculum learning,2026-06-07
WRIVINDER: Towards Spatial Intelligence for Geo-locating Ground Images onto Satellite Imagery,https://openaccess.thecvf.com/content/CVPR2026/papers/Gudavalli_WRIVINDER_Towards_Spatial_Intelligence_for_Geo-locating_Ground_Images_onto_Satellite_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.14929,ground-to-satellite localization; geo-registered satellite imagery; cross-view alignment; SfM reconstruction; 3D Gaussian Splatting; semantic grounding; monocular depth metric cues; zenith-view rendering; camera geo-localization; MC-Sat dataset,2026-06-07
VIAFormer: Voxel-Image Alignment Transformer for High-Fidelity Voxel Refinement,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_VIAFormer_Voxel-Image_Alignment_Transformer_for_High-Fidelity_Voxel_Refinement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.13664,VIAFormer; Voxel-Image Alignment Transformer; Multi-view Conditioned Voxel Refinement; calibrated multi-view images; Image Index; 3D spatial grounding; Correctional Flow objective; Hybrid Stream Transformer; cross-modal fusion; voxel-based 3D creation pipelines,2026-06-07
End-to-End Language-Action Model for Humanoid Whole Body Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_End-to-End_Language-Action_Model_for_Humanoid_Whole_Body_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.19236,humanoid whole-body control; language-action model; end-to-end control; language command grounding; proprioceptive inputs; low-level actions; flow matching; residual action head; simulation-to-real deployment; multi-modal robot control,2026-06-07
IDESplat: Iterative Depth Probability Estimation for Generalizable 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Long_IDESplat_Iterative_Depth_Probability_Estimation_for_Generalizable_3D_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.03824,Generalizable 3D Gaussian Splatting; depth probability estimation; Gaussian mean prediction; feed-forward scene reconstruction; cross-view geometric cues; warp operations; Depth Probability Boosting Unit; epipolar attention maps; iterative depth estimation; real-time reconstruction,2026-06-07
Reliable Policy Transfer for Safety-Aware End-to-End Driving with Deep Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Borhan_Reliable_Policy_Transfer_for_Safety-Aware_End-to-End_Driving_with_Deep_Reinforcement_CVPR_2026_paper.pdf,,End-to-End Reinforcement Learning; autonomous driving; safety-aware driving; distribution shift; uncertainty-weighted attention; ego-centric relational graph; aleatoric and epistemic uncertainty; policy entropy modulation; causal-semantic transfer; few-shot adaptation,2026-06-07
LacTokGen: Latent Consistency Tokenizer for 1024-pixel Image Generation by 256 Tokens,https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_LacTokGen_Latent_Consistency_Tokenizer_for_1024-pixel_Image_Generation_by_256_CVPR_2026_paper.pdf,,Latent Consistency Tokenizer; image tokenization; 1024-pixel image generation; compact visual tokens; pretrained latent diffusion models; quantized codebook; latent consistency decoder; autoregressive transformer; text-to-image generation; high-fidelity image reconstruction,2026-06-07
BEV-SLD: Self-Supervised Scene Landmark Detection for Global Localization with LiDAR Bird's-Eye View Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Skuddis_BEV-SLD_Self-Supervised_Scene_Landmark_Detection_for_Global_Localization_with_LiDAR_CVPR_2026_paper.pdf,,LiDAR global localization; Scene Landmark Detection; bird’s-eye-view images; self-supervised landmark discovery; scene-specific patterns; spatial density; consistency loss; global landmark coordinates; per-frame heatmaps; robust localization,2026-06-07
Dejavu: Towards Experience Feedback Learning for Embodied Intelligence,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Dejavu_Towards_Experience_Feedback_Learning_for_Embodied_Intelligence_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.10181,embodied intelligence; post-deployment learning; Vision-Language-Action policy; Experience Feedback Network; execution memories; action prediction; reinforcement learning; semantic similarity rewards; trajectory memory; learning from experience,2026-06-07
Toward Diffusible High-Dimensional Latent Spaces: A Frequency Perspective,https://openaccess.thecvf.com/content/CVPR2026/papers/Lai_Toward_Diffusible_High-Dimensional_Latent_Spaces_A_Frequency_Perspective_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22249,latent diffusion; high-dimensional latent spaces; reconstruction-generation trade-off; high-frequency latent components; autoencoder encoder-decoder behavior; diffusion model training; flow-matching training; frequency warm-up curriculum; FreqWarm; visual generation,2026-06-07
CORE: Compact Object-centric REpresentations as a New Paradigm for Token Merging in LVLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Lei_CORE_Compact_Object-centric_REpresentations_as_a_New_Paradigm_for_Token_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14072,Large Vision-Language Models; visual token compression; token merging; object-centric representations; segmentation decoder; object masks; semantic prior; centroid-guided sorting; fixed-rate compression; adaptive-rate compression,2026-06-07
MacTok: Robust Continuous Tokenization for Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_MacTok_Robust_Continuous_Tokenization_for_Image_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.29634,continuous image tokenizers; variational frameworks; KL regularization; posterior collapse; MacTok; masked augmenting 1D continuous tokenizer; image masking; DINO-guided semantic masking; representation alignment; compressed 1D latent space,2026-06-07
MarkushGrapher-2: End-to-end Multimodal Recognition of Chemical Structures,https://openaccess.thecvf.com/content/CVPR2026/papers/Strohmeyer_MarkushGrapher-2_End-to-end_Multimodal_Recognition_of_Chemical_Structures_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28550,Markush structure recognition; multimodal chemical structure recognition; Optical Chemical Structure Recognition; Vision-Text-Layout encoder; chemical OCR; chemical structure extraction; document image understanding; auto-regressive structure generation; real-world Markush dataset; molecule structure recognition,2026-06-07
Scene-VLM: Multimodal Video Scene Segmentation via Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Berman_Scene-VLM_Multimodal_Video_Scene_Segmentation_via_Vision-Language_Models_CVPR_2026_paper.pdf,,video scene segmentation; vision-language models; multimodal reasoning; long-form video understanding; shot boundary prediction; context-focus window; causal shot dependencies; token-level logits; precision-recall trade-offs; natural-language rationales,2026-06-07
CICA: Coupling Confidence-Aware Pretraining with Confidence-Informed Attention for Robust Multimodal Sentiment Analysis,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_CICA_Coupling_Confidence-Aware_Pretraining_with_Confidence-Informed_Attention_for_Robust_Multimodal_CVPR_2026_paper.pdf,,multimodal sentiment analysis; confidence-aware pretraining; confidence-informed attention; modality reliability estimation; adaptive multimodal fusion; noisy modalities; missing-modality robustness; conflicting signal suppression; MOSI; MOSEI,2026-06-07
LongVideo-R1: Smart Navigation for Low-cost Long Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Qiu_LongVideo-R1_Smart_Navigation_for_Low-cost_Long_Video_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20913,long video understanding; low computational budgets; multimodal large language model agents; efficient video context navigation; high-level visual cues; hierarchical video captions; chain-of-thought-with-tool trajectories; supervised fine-tuning; reinforcement learning; selective clip navigation,2026-06-07
HyCal: A Training-Free Prototype Calibration Method for Cross-Discipline Few-Shot Class-Incremental Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_HyCal_A_Training-Free_Prototype_Calibration_Method_for_Cross-Discipline_Few-Shot_Class-Incremental_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.15678,Few-Shot Class-Incremental Learning; pretrained Vision-Language Models; CLIP embeddings; Cross-Discipline Variable Few-Shot Class-Incremental Learning; Domain Gravity; prototype drift; Hybrid Prototype Calibration; cosine similarity; Mahalanobis distance; imbalanced cross-domain incremental learning,2026-06-07
HDR-VLM: HDR-Domain Adaptation of VLMs and Preference-Aligned Quality Assessment for HDR Video Color Grading,https://openaccess.thecvf.com/content/CVPR2026/papers/Yuan_HDR-VLM_HDR-Domain_Adaptation_of_VLMs_and_Preference-Aligned_Quality_Assessment_for_CVPR_2026_paper.pdf,,HDR video color grading; HDR-domain adaptation; Vision-Language Models; perceptual quality assessment; HDR photometry; HLG-based encoding; progressive adaptation; human preference alignment; reinforcement learning with curriculum-inspired rewards; interpretable attribution rationales,2026-06-07
ReMoRa: Multimodal Large Language Model based on Refined Motion Representation for Long-Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Yashima_ReMoRa_Multimodal_Large_Language_Model_based_on_Refined_Motion_Representation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.16412,multimodal large language models; long-video understanding; compressed video representations; RGB keyframes; motion representation; optical flow proxy; fine-grained motion representation; block-based motion denoising; linear sequence scaling; video question answering,2026-06-07
Seeing without Pixels: Perception from Camera Trajectories,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Seeing_without_Pixels_Perception_from_Camera_Trajectories_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21681,camera trajectory; camera pose trajectories; CamFormer; contrastive learning; joint embedding space; natural language alignment; video content perception; cross-modal alignment; egocentric video understanding; camera pose estimation,2026-06-07
A Unified Framework for Knowledge Transfer in Bidirectional Model Scaling,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_A_Unified_Framework_for_Knowledge_Transfer_in_Bidirectional_Model_Scaling_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07506,Bidirectional knowledge Transfer; bidirectional model scaling; knowledge transfer; Small-to-Large scaling; Large-to-Small scaling; parameter-space methods; model weights as continuous signals; multi-resolution perspective; Discrete Wavelet Transform; pre-training FLOPs savings,2026-06-07
MoECLIP: Patch-Specialized Experts for Zero-shot Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_MoECLIP_Patch-Specialized_Experts_for_Zero-shot_Anomaly_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03101,Zero-Shot Anomaly Detection; CLIP; MoECLIP; Mixture-of-Experts; patch-level adaptation; Low-Rank Adaptation; dynamic patch routing; Frozen Orthogonal Feature Separation; simplex equiangular tight frame loss; industrial and medical anomaly detection,2026-06-07
SLARM: Streaming and Language-Aligned Reconstruction Model for Dynamic Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Qiu_SLARM_Streaming_and_Language-Aligned_Reconstruction_Model_for_Dynamic_Scenes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22893,dynamic scene reconstruction; semantic understanding; real-time streaming inference; higher-order motion modeling; differentiable renderings; LSeg semantic feature distillation; language-aligned representations; natural language semantic querying; window-based causal attention; scene parsing,2026-06-07
Unified Camera Positional Encoding for Controlled Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Unified_Camera_Positional_Encoding_for_Controlled_Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.07237,Relative Ray Encoding; Unified Camera Positional Encoding; camera-controlled text-to-video generation; video Diffusion Transformer; camera positional encoding; 6-DoF camera poses; camera intrinsics; lens distortions; Absolute Orientation Encoding; spatial attention adapter,2026-06-07
Toward Low-Cost yet Effective Temporal Learning for UAV Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Toward_Low-Cost_yet_Effective_Temporal_Learning_for_UAV_Tracking_CVPR_2026_paper.pdf,,UAV tracking; temporal learning; precision per FLOP; low-cost temporal learning; appearance tokens; video streams; one-stream tracking frameworks; LETrack; computational efficiency; contextual relationships,2026-06-07
Rethinking Intermediate Representation for VLM-based Robot Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Rethinking_Intermediate_Representation_for_VLM-based_Robot_Manipulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.19315,VLM-based robot manipulation; Semantic Assembly representation; SEAM; intermediate representation; context-free grammar; open-vocabulary segmentation; retrieval-augmented few-shot learning; fine-grained object parts; action-generalizability; VLM-comprehensibility,2026-06-07
Learning Diffeomorphism for Medical Image Registration with Time-Embedded Architectures Using Semigroup Regularization,https://openaccess.thecvf.com/content/CVPR2026/papers/Matinkia_Learning_Diffeomorphism_for_Medical_Image_Registration_with_Time-Embedded_Architectures_Using_CVPR_2026_paper.pdf,,diffeomorphic image registration; medical image registration; continuous-time registration; semigroup regularization; time-embedded architectures; ODE flow learning; inverse consistency; cycle consistency; deformable registration; MR and CT datasets,2026-06-07
Driving on Registers,https://openaccess.thecvf.com/content/CVPR2026/papers/Kirby_Driving_on_Registers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.05083,DrivoR; end-to-end autonomous driving; transformer-based architecture; pretrained Vision Transformers; camera-aware register tokens; multi-camera feature compression; compact scene representation; lightweight transformer decoders; candidate trajectory scoring; behavior-conditioned driving,2026-06-07
Sparse Task Vector Mixup with Hypernetworks for Efficient Knowledge Transfer in Whole-Slide Image Prognosis,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Sparse_Task_Vector_Mixup_with_Hypernetworks_for_Efficient_Knowledge_Transfer_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.10526,Whole-Slide Image prognosis; Sparse Task Vector Mixup; Hypernetworks; knowledge transfer; model merging; multi-cancer learning; cancer-specific learning; task vector aggregation; computational efficiency; pathology datasets,2026-06-07
TokenTrace: Multi-Concept Attribution through Watermarked Token Recovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_TokenTrace_Multi-Concept_Attribution_through_Watermarked_Token_Recovery_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19019,proactive watermarking; multi-concept attribution; watermarked token recovery; generative AI intellectual property; semantic-domain signatures; text prompt embedding perturbation; initial latent noise perturbation; diffusion models; query-based concept retrieval; concept disentanglement,2026-06-07
MAD: Modality-Adaptive Decoding for Mitigating Cross-Modal Hallucinations in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Chung_MAD_Modality-Adaptive_Decoding_for_Mitigating_Cross-Modal_Hallucinations_in_Multimodal_Large_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.21181,Multimodal Large Language Models; cross-modal hallucinations; modality-interaction control; Modality-Adaptive Decoding; training-free decoding; modality-specific decoding branches; modality relevance self-assessment; contrastive decoding; cross-modal interference; audio-visual language models,2026-06-07
MMR-AD: A Large-Scale Multimodal Dataset for Benchmarking General Anomaly Detection with Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Yao_MMR-AD_A_Large-Scale_Multimodal_Dataset_for_Benchmarking_General_Anomaly_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.10971,general anomaly detection; industrial anomaly detection; multimodal large language models; MMR-AD; anomaly detection benchmark; image-text pairs; post-training MLLMs; Anomaly-R1; chain-of-thought reasoning; anomaly localization,2026-06-07
DeltaQuant: 4-bit Video Diffusion Models with Spatiotemporal Delta Smoothing,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DeltaQuant_4-bit_Video_Diffusion_Models_with_Spatiotemporal_Delta_Smoothing_CVPR_2026_paper.pdf,,DeltaQuant; 4-bit quantization; video diffusion models; spatiotemporal delta smoothing; spatiotemporal activation similarity; activation quantization; weight quantization; local 3D spatiotemporal cubes; FP8 core tokens; low-rank decomposition,2026-06-07
Improving Motion in Image-to-Video Models via Adaptive Low-Pass Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Improving_Motion_in_Image-to-Video_Models_via_Adaptive_Low-Pass_Guidance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.08456,image-to-video generation; text-to-video models; adaptive low-pass guidance; motion dynamics; conditioning image frequency modulation; low-pass filtering; denoising sampling procedure; temporal dynamics; image fidelity; VBench test suite,2026-06-07
Otil: Accelerating Diffusion Model Inference via Communication-Efficient Multi-GPU Parallelism,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Otil_Accelerating_Diffusion_Model_Inference_via_Communication-Efficient_Multi-GPU_Parallelism_CVPR_2026_paper.pdf,,diffusion model inference; communication-efficient multi-GPU parallelism; GPU-GPU communication overhead; informative latent sub-block synchronization; dynamic polling mechanism; sequential denoising process; Stable Diffusion v1.5; Stable Diffusion XL; few-step samplers; LoRA models,2026-06-07
AnomalyVFM -- Transforming Vision Foundation Models into Zero-Shot Anomaly Detectors,https://openaccess.thecvf.com/content/CVPR2026/papers/Fucka_AnomalyVFM_--_Transforming_Vision_Foundation_Models_into_Zero-Shot_Anomaly_Detectors_CVPR_2026_paper.pdf,,zero-shot anomaly detection; vision foundation models; AnomalyVFM; DINOv2; synthetic dataset generation; parameter-efficient adaptation; low-rank feature adapters; confidence-weighted pixel loss; RADIO backbone; image-level AUROC,2026-06-07
VDE: Training-Free Accelerating Rectified Flow Model via Velocity Decomposition and Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_VDE_Training-Free_Accelerating_Rectified_Flow_Model_via_Velocity_Decomposition_and_CVPR_2026_paper.pdf,,rectified flow models; Velocity Decomposition and Estimation; training-free acceleration; velocity decomposition; input-adaptive estimation; temporal predictability; directional stability; full forward passes; image generation; video generation,2026-06-07
TreeTeaming: Autonomous Red-Teaming of Vision-Language Models via Hierarchical Strategy Exploration,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_TreeTeaming_Autonomous_Red-Teaming_of_Vision-Language_Models_via_Hierarchical_Strategy_Exploration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22882,Vision-Language Models; automated red teaming; hierarchical strategy exploration; TreeTeaming; strategy tree; multimodal actuator; jailbreak strategies; attack success rates; strategic diversity; automated vulnerability discovery,2026-06-07
Learning Latent Concepts for Detecting Out-of-Distribution Objects,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_Learning_Latent_Concepts_for_Detecting_Out-of-Distribution_Objects_CVPR_2026_paper.pdf,,OOD object detection; UNO-Adapter; unknown injection; unsupervised concept discovery; neural concept binder; object-centric learning; slot-based representations; relational constraints; image-guided OOD object score; FPR95,2026-06-07
HiCoGen: Hierarchical Compositional Text-to-Image Generation in Diffusion Models via Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_HiCoGen_Hierarchical_Compositional_Text-to-Image_Generation_in_Diffusion_Models_via_Reinforcement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.19965,Hierarchical Compositional Generative framework; Chain of Synthesis; diffusion models; text-to-image generation; reinforcement learning; complex prompt decomposition; Decaying Stochasticity Schedule; hierarchical reward mechanism; HiCoPrompt benchmark; compositional accuracy,2026-06-07
QUANTIPHY: A Quantitative Benchmark Evaluating Physical Reasoning Abilities of Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Puyin_QUANTIPHY_A_Quantitative_Benchmark_Evaluating_Physical_Reasoning_Abilities_of_Vision-Language_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19526,QuantiPhy; quantitative physical reasoning; vision-language models; kinematic quantity estimation; video-text benchmark; numerical ground truth; object size estimation; velocity estimation; acceleration estimation; counterfactual priors,2026-06-07
From None to All: Self-Supervised 3D Reconstruction via Novel View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_From_None_to_All_Self-Supervised_3D_Reconstruction_via_Novel_View_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27455,NAS3R; self-supervised 3D reconstruction; novel view synthesis; 3D Gaussians; camera parameter prediction; uncalibrated context views; 2D photometric supervision; shared transformer backbone; masked attention; depth-based Gaussian formulation,2026-06-07
PLACID: Identity-Preserving Multi-Object Compositing via Video Diffusion with Synthetic Trajectories,https://openaccess.thecvf.com/content/CVPR2026/papers/Tarres_PLACID_Identity-Preserving_Multi-Object_Compositing_via_Video_Diffusion_with_Synthetic_Trajectories_CVPR_2026_paper.pdf,,identity-preserving multi-object compositing; video diffusion; synthetic trajectories; image-to-video diffusion model; text-guided layout control; object identity preservation; background and color fidelity; temporal priors; synthetic sequence data curation; coherent object layouts,2026-06-07
Deconstructing the Failure of Ideal Noise Correction: A Three-Pillar Diagnosis,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_Deconstructing_the_Failure_of_Ideal_Noise_Correction_A_Three-Pillar_Diagnosis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12997,Learning with Noisy Labels; noise transition matrix; ideal noise correction; oracle transition matrix; sample selection; performance collapse; noisy labels; macroscopic convergence states; optimisation dynamics; information-theoretic limits,2026-06-07
Temporal Interaction in Spiking Transformers with Multi-Delay Mixer,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Temporal_Interaction_in_Spiking_Transformers_with_Multi-Delay_Mixer_CVPR_2026_paper.pdf,,Spiking Neural Networks; Spiking Transformers; temporal modeling; Multi-Delay Mixer; Temporal Interaction Coefficient; spiking self-attention; temporal delays; neuromorphic computing; event-driven architectures; temporally enriched spatial attention,2026-06-07
Sketch2Colab: Sketch-Conditioned Multi-Human Animation via Controllable Flow Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Daiya_Sketch2Colab_Sketch-Conditioned_Multi-Human_Animation_via_Controllable_Flow_Distillation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02190,Sketch2Colab; sketch-conditioned diffusion prior; rectified-flow distillation; latent-space motion generation; multi-human motion; storyboard-style 2D sketches; differentiable motion objectives; continuous-time Markov chain planner; human-object-human coordination; physical contact constraints,2026-06-07
Efficient Equivariant Transformer for Self-Driving Agent Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Efficient_Equivariant_Transformer_for_Self-Driving_Agent_Modeling_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.01466,self-driving agent modeling; SE(2)-equivariance; equivariant transformer; DriveGATr; permutation equivariance; pairwise relative positional encodings; geometric deep learning; 2D projective geometric algebra; multivector attention; Waymo Open Motion Dataset,2026-06-07
Temporal Representation Enhancement (TRE): Learning to Forget Dominant Patterns for Enhanced Temporal Spiking Features,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Temporal_Representation_Enhancement_TRE_Learning_to_Forget_Dominant_Patterns_for_CVPR_2026_paper.pdf,,Spiking Neural Networks; Temporal Representation Enhancement; learning-to-forget; temporal spiking features; temporally invariant supervision; dominant response patterns; temporal discriminability; class-specific contribution estimation; dynamic modulation strategy; neuromorphic datasets,2026-06-07
Paper2Figure: A Multi-Agent Collaborative System for Figure Generation Towards Academic Research Paper,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Paper2Figure_A_Multi-Agent_Collaborative_System_for_Figure_Generation_Towards_Academic_CVPR_2026_paper.pdf,,paper-to-figure generation; multi-agent system; FigScript language; academic figure generation; LLM code-based figure generation; image-generation models; iterative refinement agents; interactive web platform; Paper2Figure Bench; figure semantics and layout,2026-06-07
OctoT2I: A Self-Evolving Agentic Text-to-Image Router,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_OctoT2I_A_Self-Evolving_Agentic_Text-to-Image_Router_CVPR_2026_paper.pdf,,agentic text-to-image routing; Text-to-Image models; self-evolving mechanism; multi-round routing strategy; generation quality; inference efficiency; knowledge base construction; Propose-Solve-Evaluate-Learn loop; tool capability frontier; GenEval,2026-06-07
Dynamic Label Noise Suppression with Optimal Teacher Pool for Facial Expression Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Dynamic_Label_Noise_Suppression_with_Optimal_Teacher_Pool_for_Facial_CVPR_2026_paper.pdf,,facial expression recognition; noisy labels; teacher-student network; Optimal Teacher Pool; dynamic label noise suppression; noise accumulation; Similarity-Aware Label Smoothing; Confidence-Weighted Logits; sample-level noise suppression; robust representation learning,2026-06-07
YOSE: You Only Select Essential Tokens for Efficient DiT-based Video Object Removal,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_YOSE_You_Only_Select_Essential_Tokens_for_Efficient_DiT-based_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.27322,DiT-based video object removal; Diffusion Transformer; spatiotemporal token space; essential token selection; Batch Variable-length Indexing; differentiable dynamic indexing; Diffusion Process Simulator; unmasked token approximation; DiT self-attention; mask-aware acceleration,2026-06-07
Virtual Nodes Guided Dynamic Graph Neural Network for Brain Tumor Segmentation with Missing Modalities,https://openaccess.thecvf.com/content/CVPR2026/papers/Tao_Virtual_Nodes_Guided_Dynamic_Graph_Neural_Network_for_Brain_Tumor_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.16880,brain tumor segmentation; missing modalities; multimodal MRI; dynamic graph neural network; virtual nodes; one-stage framework; dynamic connection strategy; adjacency matrix adjustment; heterogeneous weight matrices; BRATS dataset,2026-06-07
MatAnyone 2: Scaling Video Matting via a Learned Quality Evaluator,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_MatAnyone_2_Scaling_Video_Matting_via_a_Learned_Quality_Evaluator_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11782,video matting; Matting Quality Evaluator; alpha mattes; boundary quality assessment; pixel-wise evaluation map; online matting-quality feedback; data curation; VMReal dataset; reference-frame training; long-range video frames,2026-06-07
Harmonic Canvas: Inversion-Free Editing for Visually-Guided Music Style Transfer,https://openaccess.thecvf.com/content/CVPR2026/papers/Lei_Harmonic_Canvas_Inversion-Free_Editing_for_Visually-Guided_Music_Style_Transfer_CVPR_2026_paper.pdf,,music style transfer; visual guidance; multimodal music generation; inversion-free flow-based framework; dual-encoder fusion; CLIP embeddings; ViT embeddings; normalized chroma constraint; melodic identity preservation; genre-structured multimodal dataset,2026-06-07
VideoCoF: Unified Video Editing with Temporal Reasoner,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_VideoCoF_Unified_Video_Editing_with_Temporal_Reasoner_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.07469,unified video editing; temporal reasoner; Chain-of-Frames; video diffusion model; reasoning tokens; edit-region latents; instruction-to-region alignment; mask-free video editing; RoPE alignment; length extrapolation,2026-06-07
Motion 3-to-4: 3D Motion Reconstruction for 4D Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Motion_3-to-4_3D_Motion_Reconstruction_for_4D_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.14253,4D synthesis; 3D motion reconstruction; dynamic objects; monocular video; 3D reference mesh; static 3D shape generation; motion latent representation; per-frame vertex trajectories; temporally coherent geometry; frame-wise transformer,2026-06-07
